Rep	Year	RepSeason	x	y	Species	NInd	NInd_stage1	NJuvs
2	9	0	283	291	0	0	0	0
2	9	0	284	291	0	0	0	0
2	9	0	292	291	0	0	0	0
2	9	0	299	291	0	0	0	0
2	9	0	300	291	0	0	0	0
2	9	0	303	291	0	0	0	0
2	9	0	308	291	0	0	0	0
2	9	0	309	291	0	0	0	0
2	9	0	329	291	0	1	1	0
2	9	0	348	291	0	0	0	0
2	9	0	268	290	0	2	2	0
2	9	0	288	290	0	0	0	0
2	9	0	291	290	0	1	1	1
2	9	0	300	290	0	0	0	0
2	9	0	303	290	0	2	2	0
2	9	0	308	290	0	2	2	0
2	9	0	309	290	0	1	1	1
2	9	0	310	290	0	0	0	0
2	9	0	311	290	0	2	2	1
2	9	0	315	290	0	4	4	2
2	9	0	284	289	0	0	0	0
2	9	0	300	289	0	0	0	0
2	9	0	303	289	0	2	2	2
2	9	0	308	289	0	1	1	1
2	9	0	310	289	0	0	0	0
2	9	0	314	289	0	0	0	0
2	9	0	318	289	0	1	1	1
2	9	0	276	288	0	0	0	0
2	9	0	300	288	0	0	0	0
2	9	0	306	288	0	0	0	0
2	9	0	332	288	0	2	2	2
2	9	0	298	287	0	1	1	0
2	9	0	299	287	0	0	0	0
2	9	0	308	287	0	0	0	0
2	9	0	327	287	0	0	0	0
2	9	0	329	287	0	0	0	0
2	9	0	332	287	0	1	1	0
2	9	0	353	287	0	0	0	0
2	9	0	249	286	0	0	0	0
2	9	0	262	286	0	1	1	1
2	9	0	263	286	0	2	2	0
2	9	0	289	286	0	0	0	0
2	9	0	304	286	0	1	1	0
2	9	0	309	286	0	3	3	2
2	9	0	315	286	0	3	3	1
2	9	0	318	286	0	0	0	0
2	9	0	319	286	0	1	1	1
2	9	0	320	286	0	0	0	0
2	9	0	321	286	0	0	0	0
2	9	0	292	285	0	0	0	0
2	9	0	300	285	0	0	0	0
2	9	0	302	285	0	0	0	0
2	9	0	308	285	0	2	2	0
2	9	0	314	285	0	1	1	0
2	9	0	315	285	0	0	0	0
2	9	0	321	285	0	0	0	0
2	9	0	325	285	0	2	2	1
2	9	0	343	285	0	1	1	1
2	9	0	345	285	0	2	2	1
2	9	0	246	284	0	1	1	0
2	9	0	262	284	0	3	3	2
2	9	0	271	284	0	0	0	0
2	9	0	300	284	0	3	3	1
2	9	0	311	284	0	0	0	0
2	9	0	312	284	0	0	0	0
2	9	0	313	284	0	1	1	0
2	9	0	314	284	0	0	0	0
2	9	0	315	284	0	1	1	0
2	9	0	318	284	0	1	1	2
2	9	0	335	284	0	2	2	0
2	9	0	336	284	0	0	0	0
2	9	0	346	284	0	1	1	0
2	9	0	250	283	0	1	1	1
2	9	0	257	283	0	0	0	0
2	9	0	263	283	0	3	3	4
2	9	0	268	283	0	0	0	0
2	9	0	288	283	0	1	1	0
2	9	0	309	283	0	0	0	0
2	9	0	311	283	0	3	3	0
2	9	0	312	283	0	2	2	1
2	9	0	320	283	0	3	3	1
2	9	0	326	283	0	3	3	1
2	9	0	330	283	0	0	0	0
2	9	0	332	283	0	0	0	0
2	9	0	341	283	0	3	3	2
2	9	0	258	282	0	1	1	1
2	9	0	294	282	0	2	2	1
2	9	0	308	282	0	2	2	1
2	9	0	311	282	0	0	0	0
2	9	0	320	282	0	1	1	1
2	9	0	326	282	0	2	2	3
2	9	0	331	282	0	0	0	0
2	9	0	334	282	0	0	0	0
2	9	0	343	282	0	3	3	2
2	9	0	353	282	0	2	2	2
2	9	0	251	281	0	2	2	0
2	9	0	259	281	0	0	0	0
2	9	0	275	281	0	4	4	1
2	9	0	298	281	0	0	0	0
2	9	0	303	281	0	0	0	0
2	9	0	318	281	0	0	0	0
2	9	0	323	281	0	2	2	1
2	9	0	324	281	0	1	1	0
2	9	0	327	281	0	0	0	0
2	9	0	328	281	0	2	2	1
2	9	0	342	281	0	0	0	0
2	9	0	251	280	0	0	0	0
2	9	0	255	280	0	1	1	0
2	9	0	268	280	0	1	1	0
2	9	0	298	280	0	0	0	0
2	9	0	313	280	0	1	1	0
2	9	0	316	280	0	0	0	0
2	9	0	321	280	0	0	0	0
2	9	0	329	280	0	2	2	0
2	9	0	361	280	0	4	4	0
2	9	0	253	279	0	0	0	0
2	9	0	255	279	0	0	0	0
2	9	0	256	279	0	3	3	2
2	9	0	257	279	0	3	3	2
2	9	0	270	279	0	3	3	1
2	9	0	310	279	0	1	1	1
2	9	0	320	279	0	0	0	0
2	9	0	262	278	0	3	3	0
2	9	0	283	278	0	0	0	0
2	9	0	294	278	0	0	0	0
2	9	0	296	278	0	2	2	0
2	9	0	302	278	0	5	5	2
2	9	0	338	278	0	2	2	0
2	9	0	283	277	0	0	0	0
2	9	0	296	277	0	3	3	2
2	9	0	301	277	0	4	4	2
2	9	0	320	277	0	0	0	0
2	9	0	336	277	0	5	5	2
2	9	0	344	277	0	0	0	0
2	9	0	283	276	0	1	1	1
2	9	0	299	276	0	2	2	1
2	9	0	313	276	0	3	3	1
2	9	0	326	276	0	0	0	0
2	9	0	336	276	0	1	1	1
2	9	0	338	276	0	1	1	0
2	9	0	341	276	0	1	1	0
2	9	0	260	275	0	0	0	0
2	9	0	298	275	0	0	0	0
2	9	0	300	275	0	1	1	1
2	9	0	328	275	0	1	1	0
2	9	0	258	274	0	1	1	2
2	9	0	298	274	0	0	0	0
2	9	0	299	274	0	0	0	0
2	9	0	311	274	0	2	2	0
2	9	0	312	274	0	3	3	0
2	9	0	322	274	0	3	3	1
2	9	0	331	274	0	1	1	3
2	9	0	249	273	0	0	0	0
2	9	0	258	273	0	1	1	2
2	9	0	281	273	0	0	0	0
2	9	0	283	273	0	3	3	0
2	9	0	285	273	0	0	0	0
2	9	0	298	273	0	2	2	1
2	9	0	311	273	0	0	0	0
2	9	0	344	273	0	0	0	0
2	9	0	270	272	0	3	3	0
2	9	0	291	272	0	0	0	0
2	9	0	296	272	0	0	0	0
2	9	0	299	272	0	0	0	0
2	9	0	276	271	0	1	1	0
2	9	0	298	271	0	0	0	0
2	9	0	306	271	0	0	0	0
2	9	0	311	271	0	1	1	0
2	9	0	279	270	0	0	0	0
2	9	0	285	270	0	1	1	0
2	9	0	292	270	0	2	2	2
2	9	0	303	270	0	0	0	0
2	9	0	343	270	0	0	0	0
2	9	0	295	269	0	0	0	0
2	9	0	300	269	0	1	1	0
2	9	0	305	269	0	0	0	0
2	9	0	308	269	0	5	5	0
2	9	0	324	269	0	0	0	0
2	9	0	339	269	0	0	0	0
2	9	0	350	268	0	3	3	1
2	9	0	301	267	0	0	0	0
2	9	0	331	267	0	1	1	0
2	9	0	279	266	0	1	1	0
2	9	0	304	266	0	0	0	0
2	9	0	329	266	0	1	1	0
2	9	0	330	266	0	3	3	0
2	9	0	327	265	0	1	1	0
2	9	0	343	265	0	0	0	0
2	9	0	293	264	0	2	2	1
2	9	0	327	264	0	1	1	0
2	9	0	336	264	0	0	0	0
2	9	0	338	263	0	0	0	0
2	9	0	340	263	0	2	2	1
2	9	0	347	263	0	0	0	0
2	9	0	340	262	0	1	1	0
2	9	0	341	262	0	0	0	0
2	9	0	343	262	0	3	3	0
2	9	0	345	262	0	3	3	1
2	9	0	303	261	0	0	0	0
2	9	0	331	261	0	0	0	0
2	9	0	338	261	0	0	0	0
2	9	0	340	261	0	2	2	1
2	9	0	343	261	0	3	3	1
2	9	0	262	260	0	0	0	0
2	9	0	301	260	0	2	2	0
2	9	0	324	260	0	1	1	0
2	9	0	327	260	0	2	2	2
2	9	0	344	260	0	0	0	0
2	9	0	244	258	0	1	1	0
2	9	0	342	258	0	0	0	0
2	9	0	325	257	0	2	2	1
2	9	0	350	257	0	0	0	0
2	9	0	245	256	0	1	1	1
2	9	0	306	256	0	0	0	0
2	9	0	345	256	0	0	0	0
2	9	0	251	254	0	1	1	0
2	9	0	334	252	0	2	2	0
2	9	0	335	252	0	0	0	0
2	9	0	333	251	0	1	1	1
2	9	0	334	251	0	0	0	0
2	9	0	324	250	0	1	1	1
2	9	0	343	250	0	0	0	0
2	9	0	260	244	0	0	0	0
2	9	0	276	228	0	1	1	1
2	10	0	264	333	0	1	1	0
2	10	0	215	331	0	0	0	0
2	10	0	291	330	0	0	0	0
2	10	0	309	330	0	1	1	0
2	10	0	286	329	0	0	0	0
2	10	0	293	329	0	0	0	0
2	10	0	264	328	0	0	0	0
2	10	0	292	328	0	0	0	0
2	10	0	273	327	0	3	3	0
2	10	0	287	327	0	2	2	0
2	10	0	285	326	0	0	0	0
2	10	0	292	326	0	0	0	0
2	10	0	300	326	0	1	1	0
2	10	0	284	325	0	4	4	0
2	10	0	288	325	0	1	1	0
2	10	0	289	325	0	0	0	0
2	10	0	293	325	0	1	1	0
2	10	0	301	325	0	1	1	0
2	10	0	308	325	0	1	1	0
2	10	0	278	324	0	0	0	0
2	10	0	295	324	0	0	0	0
2	10	0	301	324	0	0	0	0
2	10	0	281	323	0	0	0	0
2	10	0	291	323	0	3	3	0
2	10	0	292	323	0	4	4	0
2	10	0	297	323	0	1	1	0
2	10	0	302	323	0	1	1	0
2	10	0	303	323	0	1	1	0
2	10	0	292	322	0	0	0	0
2	10	0	305	322	0	1	1	0
2	10	0	260	321	0	0	0	0
2	10	0	276	321	0	0	0	0
2	10	0	287	321	0	1	1	0
2	10	0	292	321	0	0	0	0
2	10	0	299	321	0	0	0	0
2	10	0	307	321	0	1	1	0
2	10	0	329	321	0	2	2	0
2	10	0	289	320	0	1	1	0
2	10	0	291	320	0	3	3	0
2	10	0	292	320	0	2	2	0
2	10	0	276	319	0	1	1	0
2	10	0	279	319	0	3	3	0
2	10	0	280	319	0	3	3	0
2	10	0	281	319	0	0	0	0
2	10	0	285	319	0	2	2	0
2	10	0	287	319	0	3	3	0
2	10	0	288	319	0	0	0	0
2	10	0	289	319	0	1	1	0
2	10	0	290	319	0	0	0	0
2	10	0	291	319	0	1	1	0
2	10	0	294	319	0	0	0	0
2	10	0	295	319	0	1	1	0
2	10	0	298	319	0	4	4	0
2	10	0	309	319	0	0	0	0
2	10	0	280	318	0	0	0	0
2	10	0	281	318	0	0	0	0
2	10	0	282	318	0	0	0	0
2	10	0	283	318	0	0	0	0
2	10	0	284	318	0	1	1	0
2	10	0	286	318	0	0	0	0
2	10	0	288	318	0	1	1	0
2	10	0	292	318	0	2	2	0
2	10	0	295	318	0	0	0	0
2	10	0	308	318	0	1	1	0
2	10	0	309	318	0	0	0	0
2	10	0	321	318	0	3	3	0
2	10	0	329	318	0	2	2	0
2	10	0	263	317	0	0	0	0
2	10	0	279	317	0	2	2	0
2	10	0	282	317	0	0	0	0
2	10	0	283	317	0	1	1	0
2	10	0	284	317	0	4	4	0
2	10	0	285	317	0	0	0	0
2	10	0	286	317	0	0	0	0
2	10	0	287	317	0	0	0	0
2	10	0	288	317	0	3	3	0
2	10	0	298	317	0	1	1	0
2	10	0	277	316	0	2	2	0
2	10	0	288	316	0	0	0	0
2	10	0	289	316	0	0	0	0
2	10	0	295	316	0	0	0	0
2	10	0	299	316	0	0	0	0
2	10	0	300	316	0	0	0	0
2	10	0	309	316	0	0	0	0
2	10	0	259	315	0	0	0	0
2	10	0	267	315	0	1	1	0
2	10	0	280	315	0	1	1	0
2	10	0	282	315	0	1	1	0
2	10	0	283	315	0	0	0	0
2	10	0	287	315	0	0	0	0
2	10	0	288	315	0	2	2	0
2	10	0	291	315	0	0	0	0
2	10	0	292	315	0	0	0	0
2	10	0	293	315	0	2	2	0
2	10	0	294	315	0	3	3	0
2	10	0	296	315	0	2	2	0
2	10	0	297	315	0	1	1	0
2	10	0	298	315	0	1	1	0
2	10	0	299	315	0	0	0	0
2	10	0	330	315	0	0	0	0
2	10	0	259	314	0	0	0	0
2	10	0	264	314	0	0	0	0
2	10	0	280	314	0	3	3	0
2	10	0	284	314	0	1	1	0
2	10	0	285	314	0	1	1	0
2	10	0	298	314	0	3	3	0
2	10	0	301	314	0	1	1	0
2	10	0	302	314	0	1	1	0
2	10	0	308	314	0	1	1	0
2	10	0	312	314	0	1	1	0
2	10	0	322	314	0	1	1	0
2	10	0	280	313	0	1	1	0
2	10	0	282	313	0	0	0	0
2	10	0	284	313	0	1	1	0
2	10	0	290	313	0	3	3	0
2	10	0	291	313	0	1	1	0
2	10	0	292	313	0	0	0	0
2	10	0	294	313	0	3	3	0
2	10	0	302	313	0	0	0	0
2	10	0	317	313	0	0	0	0
2	10	0	318	313	0	0	0	0
2	10	0	261	312	0	1	1	0
2	10	0	282	312	0	0	0	0
2	10	0	284	312	0	3	3	0
2	10	0	285	312	0	0	0	0
2	10	0	288	312	0	0	0	0
2	10	0	289	312	0	0	0	0
2	10	0	294	312	0	0	0	0
2	10	0	322	312	0	0	0	0
2	10	0	327	312	0	1	1	0
2	10	0	251	311	0	0	0	0
2	10	0	258	311	0	1	1	0
2	10	0	259	311	0	1	1	0
2	10	0	260	311	0	0	0	0
2	10	0	280	311	0	0	0	0
2	10	0	281	311	0	3	3	0
2	10	0	282	311	0	4	4	0
2	10	0	287	311	0	0	0	0
2	10	0	292	311	0	0	0	0
2	10	0	296	311	0	0	0	0
2	10	0	318	311	0	0	0	0
2	10	0	244	310	0	0	0	0
2	10	0	248	310	0	0	0	0
2	10	0	253	310	0	0	0	0
2	10	0	259	310	0	0	0	0
2	10	0	263	310	0	0	0	0
2	10	0	264	310	0	0	0	0
2	10	0	275	310	0	1	1	0
2	10	0	279	310	0	1	1	0
2	10	0	280	310	0	1	1	0
2	10	0	281	310	0	0	0	0
2	10	0	283	310	0	2	2	0
2	10	0	291	310	0	0	0	0
2	10	0	292	310	0	2	2	0
2	10	0	293	310	0	3	3	0
2	10	0	302	310	0	1	1	0
2	10	0	319	310	0	3	3	0
2	10	0	322	310	0	2	2	0
2	10	0	323	310	0	1	1	0
2	10	0	335	310	0	2	2	0
2	10	0	393	310	0	1	1	0
2	10	0	259	309	0	0	0	0
2	10	0	273	309	0	2	2	0
2	10	0	276	309	0	0	0	0
2	10	0	280	309	0	0	0	0
2	10	0	282	309	0	1	1	0
2	10	0	285	309	0	0	0	0
2	10	0	286	309	0	0	0	0
2	10	0	287	309	0	1	1	0
2	10	0	288	309	0	2	2	0
2	10	0	289	309	0	1	1	0
2	10	0	290	309	0	3	3	0
2	10	0	291	309	0	1	1	0
2	10	0	292	309	0	0	0	0
2	10	0	298	309	0	2	2	0
2	10	0	306	309	0	0	0	0
2	10	0	318	309	0	1	1	0
2	10	0	395	309	0	0	0	0
2	10	0	256	308	0	1	1	0
2	10	0	269	308	0	1	1	0
2	10	0	280	308	0	3	3	0
2	10	0	282	308	0	0	0	0
2	10	0	284	308	0	1	1	0
2	10	0	287	308	0	2	2	0
2	10	0	288	308	0	2	2	0
2	10	0	290	308	0	2	2	0
2	10	0	291	308	0	0	0	0
2	10	0	292	308	0	0	0	0
2	10	0	294	308	0	1	1	0
2	10	0	300	308	0	1	1	0
2	10	0	316	308	0	1	1	0
2	10	0	318	308	0	0	0	0
2	10	0	246	307	0	0	0	0
2	10	0	260	307	0	2	2	0
2	10	0	281	307	0	0	0	0
2	10	0	282	307	0	2	2	0
2	10	0	286	307	0	0	0	0
2	10	0	287	307	0	0	0	0
2	10	0	290	307	0	0	0	0
2	10	0	294	307	0	0	0	0
2	10	0	301	307	0	0	0	0
2	10	0	327	307	0	2	2	0
2	10	0	266	306	0	0	0	0
2	10	0	270	306	0	0	0	0
2	10	0	277	306	0	1	1	0
2	10	0	279	306	0	1	1	0
2	10	0	282	306	0	0	0	0
2	10	0	285	306	0	0	0	0
2	10	0	290	306	0	0	0	0
2	10	0	292	306	0	2	2	0
2	10	0	296	306	0	0	0	0
2	10	0	297	306	0	1	1	0
2	10	0	313	306	0	0	0	0
2	10	0	317	306	0	1	1	0
2	10	0	321	306	0	0	0	0
2	10	0	325	306	0	0	0	0
2	10	0	335	306	0	1	1	0
2	10	0	359	306	0	0	0	0
2	10	0	244	305	0	0	0	0
2	10	0	258	305	0	0	0	0
2	10	0	259	305	0	0	0	0
2	10	0	260	305	0	1	1	0
2	10	0	262	305	0	1	1	0
2	10	0	272	305	0	1	1	0
2	10	0	277	305	0	1	1	0
2	10	0	282	305	0	0	0	0
2	10	0	283	305	0	2	2	0
2	10	0	284	305	0	2	2	0
2	10	0	286	305	0	2	2	0
2	10	0	289	305	0	0	0	0
2	10	0	299	305	0	0	0	0
2	10	0	305	305	0	1	1	0
2	10	0	306	305	0	0	0	0
2	10	0	308	305	0	3	3	0
2	10	0	327	305	0	1	1	0
2	10	0	252	304	0	3	3	0
2	10	0	256	304	0	1	1	0
2	10	0	259	304	0	1	1	0
2	10	0	272	304	0	0	0	0
2	10	0	282	304	0	1	1	0
2	10	0	283	304	0	1	1	0
2	10	0	287	304	0	0	0	0
2	10	0	288	304	0	0	0	0
2	10	0	290	304	0	2	2	0
2	10	0	291	304	0	1	1	0
2	10	0	293	304	0	1	1	0
2	10	0	294	304	0	2	2	0
2	10	0	296	304	0	0	0	0
2	10	0	298	304	0	1	1	0
2	10	0	300	304	0	1	1	0
2	10	0	301	304	0	4	4	0
2	10	0	302	304	0	0	0	0
2	10	0	306	304	0	2	2	0
2	10	0	315	304	0	0	0	0
2	10	0	252	303	0	0	0	0
2	10	0	257	303	0	0	0	0
2	10	0	258	303	0	2	2	0
2	10	0	259	303	0	1	1	0
2	10	0	264	303	0	0	0	0
2	10	0	266	303	0	0	0	0
2	10	0	273	303	0	0	0	0
2	10	0	279	303	0	0	0	0
2	10	0	280	303	0	0	0	0
2	10	0	281	303	0	0	0	0
2	10	0	282	303	0	5	5	0
2	10	0	284	303	0	0	0	0
2	10	0	285	303	0	0	0	0
2	10	0	286	303	0	1	1	0
2	10	0	290	303	0	0	0	0
2	10	0	294	303	0	0	0	0
2	10	0	296	303	0	0	0	0
2	10	0	306	303	0	2	2	0
2	10	0	320	303	0	0	0	0
2	10	0	252	302	0	0	0	0
2	10	0	253	302	0	0	0	0
2	10	0	254	302	0	2	2	0
2	10	0	256	302	0	1	1	0
2	10	0	258	302	0	1	1	0
2	10	0	259	302	0	3	3	0
2	10	0	263	302	0	1	1	0
2	10	0	269	302	0	0	0	0
2	10	0	279	302	0	3	3	0
2	10	0	284	302	0	0	0	0
2	10	0	285	302	0	1	1	0
2	10	0	286	302	0	0	0	0
2	10	0	288	302	0	1	1	0
2	10	0	289	302	0	0	0	0
2	10	0	290	302	0	3	3	0
2	10	0	291	302	0	0	0	0
2	10	0	292	302	0	1	1	0
2	10	0	294	302	0	0	0	0
2	10	0	295	302	0	2	2	0
2	10	0	296	302	0	2	2	0
2	10	0	297	302	0	1	1	0
2	10	0	298	302	0	2	2	0
2	10	0	299	302	0	2	2	0
2	10	0	318	302	0	0	0	0
2	10	0	246	301	0	2	2	0
2	10	0	247	301	0	3	3	0
2	10	0	251	301	0	0	0	0
2	10	0	252	301	0	4	4	0
2	10	0	254	301	0	0	0	0
2	10	0	255	301	0	1	1	0
2	10	0	257	301	0	0	0	0
2	10	0	258	301	0	0	0	0
2	10	0	259	301	0	1	1	0
2	10	0	260	301	0	0	0	0
2	10	0	261	301	0	2	2	0
2	10	0	264	301	0	0	0	0
2	10	0	268	301	0	0	0	0
2	10	0	274	301	0	0	0	0
2	10	0	278	301	0	3	3	0
2	10	0	283	301	0	0	0	0
2	10	0	287	301	0	2	2	0
2	10	0	309	301	0	1	1	0
2	10	0	310	301	0	0	0	0
2	10	0	315	301	0	4	4	0
2	10	0	324	301	0	1	1	0
2	10	0	330	301	0	0	0	0
2	10	0	355	301	0	0	0	0
2	10	0	252	300	0	1	1	0
2	10	0	253	300	0	1	1	0
2	10	0	255	300	0	0	0	0
2	10	0	256	300	0	0	0	0
2	10	0	257	300	0	0	0	0
2	10	0	259	300	0	1	1	0
2	10	0	261	300	0	2	2	0
2	10	0	273	300	0	0	0	0
2	10	0	276	300	0	0	0	0
2	10	0	286	300	0	2	2	0
2	10	0	293	300	0	2	2	0
2	10	0	298	300	0	0	0	0
2	10	0	303	300	0	0	0	0
2	10	0	304	300	0	1	1	0
2	10	0	305	300	0	1	1	0
2	10	0	313	300	0	2	2	0
2	10	0	316	300	0	1	1	0
2	10	0	317	300	0	2	2	0
2	10	0	328	300	0	1	1	0
2	10	0	341	300	0	0	0	0
2	10	0	365	300	0	2	2	0
2	10	0	369	300	0	0	0	0
2	10	0	243	299	0	0	0	0
2	10	0	246	299	0	0	0	0
2	10	0	247	299	0	3	3	0
2	10	0	253	299	0	0	0	0
2	10	0	256	299	0	2	2	0
2	10	0	257	299	0	1	1	0
2	10	0	259	299	0	2	2	0
2	10	0	261	299	0	1	1	0
2	10	0	262	299	0	3	3	0
2	10	0	267	299	0	1	1	0
2	10	0	282	299	0	1	1	0
2	10	0	286	299	0	1	1	0
2	10	0	292	299	0	3	3	0
2	10	0	293	299	0	1	1	0
2	10	0	298	299	0	1	1	0
2	10	0	300	299	0	1	1	0
2	10	0	305	299	0	0	0	0
2	10	0	308	299	0	0	0	0
2	10	0	310	299	0	0	0	0
2	10	0	311	299	0	2	2	0
2	10	0	322	299	0	0	0	0
2	10	0	366	299	0	2	2	0
2	10	0	255	298	0	0	0	0
2	10	0	257	298	0	1	1	0
2	10	0	268	298	0	0	0	0
2	10	0	294	298	0	0	0	0
2	10	0	302	298	0	0	0	0
2	10	0	306	298	0	2	2	0
2	10	0	308	298	0	0	0	0
2	10	0	309	298	0	0	0	0
2	10	0	314	298	0	3	3	0
2	10	0	330	298	0	1	1	0
2	10	0	251	297	0	1	1	0
2	10	0	260	297	0	3	3	0
2	10	0	263	297	0	1	1	0
2	10	0	266	297	0	2	2	0
2	10	0	274	297	0	0	0	0
2	10	0	275	297	0	1	1	0
2	10	0	278	297	0	0	0	0
2	10	0	284	297	0	0	0	0
2	10	0	299	297	0	1	1	0
2	10	0	300	297	0	1	1	0
2	10	0	304	297	0	1	1	0
2	10	0	309	297	0	4	4	0
2	10	0	310	297	0	1	1	0
2	10	0	311	297	0	2	2	0
2	10	0	330	297	0	0	0	0
2	10	0	357	297	0	0	0	0
2	10	0	252	296	0	0	0	0
2	10	0	259	296	0	0	0	0
2	10	0	260	296	0	0	0	0
2	10	0	261	296	0	0	0	0
2	10	0	266	296	0	2	2	0
2	10	0	267	296	0	0	0	0
2	10	0	274	296	0	3	3	0
2	10	0	284	296	0	0	0	0
2	10	0	288	296	0	3	3	0
2	10	0	290	296	0	2	2	0
2	10	0	292	296	0	0	0	0
2	10	0	295	296	0	0	0	0
2	10	0	296	296	0	0	0	0
2	10	0	304	296	0	0	0	0
2	10	0	305	296	0	3	3	0
2	10	0	307	296	0	0	0	0
2	10	0	310	296	0	0	0	0
2	10	0	311	296	0	0	0	0
2	10	0	312	296	0	1	1	0
2	10	0	313	296	0	0	0	0
2	10	0	314	296	0	1	1	0
2	10	0	319	296	0	1	1	0
2	10	0	329	296	0	2	2	0
2	10	0	356	296	0	0	0	0
2	10	0	362	296	0	2	2	0
2	10	0	366	296	0	2	2	0
2	10	0	367	296	0	0	0	0
2	10	0	368	296	0	1	1	0
2	10	0	248	295	0	1	1	0
2	10	0	253	295	0	0	0	0
2	10	0	255	295	0	1	1	0
2	10	0	256	295	0	0	0	0
2	10	0	260	295	0	0	0	0
2	10	0	267	295	0	0	0	0
2	10	0	293	295	0	1	1	0
2	10	0	294	295	0	1	1	0
2	10	0	295	295	0	0	0	0
2	10	0	299	295	0	3	3	0
2	10	0	300	295	0	0	0	0
2	10	0	303	295	0	0	0	0
2	10	0	308	295	0	0	0	0
2	10	0	310	295	0	0	0	0
2	10	0	312	295	0	3	3	0
2	10	0	313	295	0	2	2	0
2	10	0	320	295	0	1	1	0
2	10	0	356	295	0	3	3	0
2	10	0	254	294	0	0	0	0
2	10	0	259	294	0	0	0	0
2	10	0	262	294	0	3	3	0
2	10	0	264	294	0	0	0	0
2	10	0	265	294	0	0	0	0
2	10	0	273	294	0	1	1	0
2	10	0	286	294	0	2	2	0
2	10	0	287	294	0	0	0	0
2	10	0	291	294	0	2	2	0
2	10	0	298	294	0	1	1	0
2	10	0	303	294	0	0	0	0
2	10	0	307	294	0	0	0	0
2	10	0	310	294	0	0	0	0
2	10	0	311	294	0	0	0	0
2	10	0	312	294	0	1	1	0
2	10	0	315	294	0	0	0	0
2	10	0	317	294	0	0	0	0
2	10	0	319	294	0	4	4	0
2	10	0	323	294	0	2	2	0
2	10	0	330	294	0	1	1	0
2	10	0	355	294	0	0	0	0
2	10	0	367	294	0	2	2	0
2	10	0	257	293	0	0	0	0
2	10	0	263	293	0	0	0	0
2	10	0	265	293	0	0	0	0
2	10	0	283	293	0	2	2	0
2	10	0	284	293	0	0	0	0
2	10	0	285	293	0	1	1	0
2	10	0	291	293	0	0	0	0
2	10	0	292	293	0	2	2	0
2	10	0	293	293	0	0	0	0
2	10	0	294	293	0	0	0	0
2	10	0	296	293	0	0	0	0
2	10	0	300	293	0	1	1	0
2	10	0	307	293	0	2	2	0
2	10	0	310	293	0	2	2	0
2	10	0	311	293	0	3	3	0
2	10	0	312	293	0	0	0	0
2	10	0	315	293	0	1	1	0
2	10	0	346	293	0	0	0	0
2	10	0	259	292	0	1	1	0
2	10	0	278	292	0	2	2	0
2	10	0	282	292	0	1	1	0
2	10	0	284	292	0	1	1	0
2	10	0	288	292	0	2	2	0
2	10	0	289	292	0	1	1	0
2	10	0	292	292	0	0	0	0
2	10	0	300	292	0	0	0	0
2	10	0	301	292	0	2	2	0
2	10	0	302	292	0	0	0	0
2	10	0	306	292	0	1	1	0
2	10	0	310	292	0	2	2	0
2	10	0	311	292	0	3	3	0
2	10	0	312	292	0	0	0	0
2	10	0	313	292	0	3	3	0
2	10	0	315	292	0	0	0	0
2	10	0	318	292	0	2	2	0
2	10	0	319	292	0	1	1	0
2	10	0	354	292	0	2	2	0
2	10	0	253	291	0	0	0	0
2	10	0	278	291	0	2	2	0
2	10	0	283	291	0	0	0	0
2	10	0	284	291	0	0	0	0
2	10	0	288	291	0	1	1	0
2	10	0	292	291	0	0	0	0
2	10	0	299	291	0	0	0	0
2	10	0	300	291	0	0	0	0
2	10	0	303	291	0	0	0	0
2	10	0	308	291	0	0	0	0
2	10	0	309	291	0	0	0	0
2	10	0	317	291	0	1	1	0
2	10	0	329	291	0	1	1	0
2	10	0	348	291	0	0	0	0
2	10	0	354	291	0	1	1	0
2	10	0	357	291	0	0	0	0
2	10	0	268	290	0	2	2	0
2	10	0	288	290	0	0	0	0
2	10	0	291	290	0	1	1	0
2	10	0	300	290	0	0	0	0
2	10	0	303	290	0	1	1	0
2	10	0	308	290	0	0	0	0
2	10	0	309	290	0	2	2	0
2	10	0	310	290	0	0	0	0
2	10	0	311	290	0	2	2	0
2	10	0	315	290	0	2	2	0
2	10	0	353	290	0	1	1	0
2	10	0	284	289	0	1	1	0
2	10	0	300	289	0	0	0	0
2	10	0	303	289	0	4	4	0
2	10	0	308	289	0	1	1	0
2	10	0	310	289	0	0	0	0
2	10	0	314	289	0	0	0	0
2	10	0	315	289	0	1	1	0
2	10	0	318	289	0	1	1	0
2	10	0	269	288	0	1	1	0
2	10	0	276	288	0	0	0	0
2	10	0	300	288	0	0	0	0
2	10	0	306	288	0	0	0	0
2	10	0	307	288	0	1	1	0
2	10	0	332	288	0	3	3	0
2	10	0	298	287	0	1	1	0
2	10	0	299	287	0	0	0	0
2	10	0	308	287	0	0	0	0
2	10	0	310	287	0	1	1	0
2	10	0	327	287	0	0	0	0
2	10	0	329	287	0	0	0	0
2	10	0	332	287	0	1	1	0
2	10	0	353	287	0	0	0	0
2	10	0	249	286	0	0	0	0
2	10	0	258	286	0	0	0	0
2	10	0	262	286	0	1	1	0
2	10	0	263	286	0	2	2	0
2	10	0	289	286	0	0	0	0
2	10	0	304	286	0	1	1	0
2	10	0	309	286	0	3	3	0
